event_id,vendor,plant_id,generated_at,machine_id,line,event_time,ingestion_time,event_type,severity,vibration_mm_s,temperature_c,machine_status,sensor_health,confidence,operating_hours_today,firmware_version,gateway_id
MP-1324,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-002,LINE-A,2026-03-01T19:13:36Z,2026-03-01T19:14:36Z,TEMP_SPIKE,critical,5.79,114.52,running,0.92,0.81,6.02,MP-FW-3.2,GW-C1
MP-1325,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-006,LINE-C,2026-03-10T14:28:46Z,2026-03-10T14:34:46Z,TEMP_SPIKE,medium,5.67,95.88,running,1.0,0.79,4.33,MP-FW-3.2,GW-A1
MP-1326,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-09T15:39:49Z,2026-03-09T15:46:49Z,TEMP_SPIKE,high,5.2,93.0,running,0.96,0.86,8.51,MP-FW-3.1,GW-A1
MP-1327,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-002,LINE-A,2026-03-09T04:32:37Z,2026-03-09T04:33:37Z,NORMAL_READING,low,4.67,64.89,running,0.67,0.84,9.32,MP-FW-2.9,GW-C1
MP-1328,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-001,LINE-A,2026-03-10T21:37:55Z,2026-03-11T09:37:55Z,TEMP_SPIKE,critical,7.05,114.36,running,0.9,0.83,0.36,MP-FW-2.9,GW-A1
MP-1329,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-10T08:06:50Z,2026-03-10T09:06:50Z,TEMP_SPIKE,medium,4.86,97.0,running,0.76,0.74,9.65,MP-FW-2.9,GW-C1
MP-1330,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-006,LINE-C,2026-03-08T18:48:36Z,2026-03-08T18:50:36Z,TEMP_SPIKE,high,7.27,86.88,running,0.89,0.71,2.95,MP-FW-2.9,GW-A1
MP-1331,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-002,LINE-A,2026-03-10T00:00:54Z,2026-03-10T00:02:54Z,TEMP_SPIKE,high,5.85,94.95,running,0.87,0.84,5.58,MP-FW-3.1,GW-A2
MP-1332,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-002,LINE-A,2026-03-04T01:59:33Z,2026-03-04T02:07:33Z,TEMP_SPIKE,high,2.59,103.43,running,0.86,0.82,6.5,MP-FW-3.1,GW-A1
MP-1333,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-001,LINE-A,2026-03-02T02:07:39Z,2026-03-02T02:11:39Z,TEMP_SPIKE,high,8.86,82.6,running,0.79,0.83,5.56,MP-FW-3.1,GW-A2
MP-1334,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-008,LINE-B,2026-03-01T11:46:03Z,2026-03-01T11:54:03Z,TEMP_SPIKE,critical,5.08,111.1,running,0.88,0.98,5.68,MP-FW-3.1,GW-A1
MP-1335,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-09T04:59:28Z,2026-03-09T05:01:28Z,TEMP_SPIKE,critical,4.34,105.0,running,0.88,0.63,2.69,MP-FW-3.2,GW-C1
MP-1336,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-002,LINE-A,2026-03-05T23:01:09Z,2026-03-05T23:07:09Z,TEMP_SPIKE,medium,7.38,93.11,running,0.85,0.88,1.74,MP-FW-3.2,GW-C1
MP-1337,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-006,LINE-C,2026-03-09T15:37:21Z,2026-03-09T15:41:21Z,NORMAL_READING,low,1.86,55.58,idle,1.0,0.78,9.66,MP-FW-3.2,GW-A1
MP-1338,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-008,LINE-B,2026-03-09T09:01:55Z,2026-03-09T09:02:55Z,TEMP_SPIKE,medium,5.82,102.4,running,0.91,1.0,5.01,MP-FW-3.2,GW-C1
MP-1339,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-08T22:13:52Z,2026-03-08T22:17:52Z,TEMP_SPIKE,medium,4.67,97.31,running,0.87,0.83,3.64,MP-FW-2.9,GW-C1
MP-1340,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-09T12:03:37Z,2026-03-09T12:09:37Z,TEMP_SPIKE,medium,7.57,,running,0.96,0.96,8.01,MP-FW-2.9,GW-A1
MP-1341,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-002,LINE-A,2026-03-09T13:35:17Z,2026-03-09T13:36:17Z,TEMP_SPIKE,critical,3.05,105.19,running,0.89,0.8,5.46,MP-FW-3.1,GW-B1
MP-1342,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-006,LINE-C,2026-03-08T08:59:35Z,2026-03-08T09:59:35Z,TEMP_SPIKE,critical,5.53,104.07,running,0.94,0.83,8.8,MP-FW-3.2,GW-B1
MP-1343,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-06T17:30:43Z,2026-03-06T17:32:43Z,TEMP_SPIKE,high,5.7,98.14,running,0.83,0.94,4.36,MP-FW-2.9,GW-A1
MP-1344,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-002,LINE-A,2026-03-06T05:01:05Z,2026-03-06T05:03:05Z,TEMP_SPIKE,medium,5.02,98.39,running,0.91,0.83,3.51,MP-FW-2.9,GW-A2
MP-1345,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-006,LINE-C,2026-03-05T18:43:28Z,2026-03-05T18:49:28Z,TEMP_SPIKE,critical,4.98,104.07,running,1.0,0.92,8.07,MP-FW-2.9,GW-C1
MP-1346,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-006,LINE-C,2026-03-07T10:53:08Z,2026-03-07T10:54:08Z,TEMP_SPIKE,high,6.39,100.1,running,0.67,0.87,6.25,MP-FW-3.1,GW-A2
MP-1347,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-08T21:11:57Z,2026-03-08T21:19:57Z,TEMP_SPIKE,critical,6.06,104.58,running,1.0,1.0,4.09,MP-FW-3.2,GW-C1
MP-1348,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-008,LINE-B,2026-03-02T20:23:34Z,2026-03-02T20:29:34Z,TEMP_SPIKE,high,6.06,96.93,running,1.0,0.77,3.54,MP-FW-3.2,GW-A2
MP-1349,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-09T06:56:58Z,2026-03-09T06:58:58Z,TEMP_SPIKE,high,5.39,98.49,running,0.86,0.84,0.82,MP-FW-2.9,GW-A2
MP-1350,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-008,LINE-B,2026-03-03T12:39:50Z,2026-03-03T12:46:50Z,TEMP_SPIKE,high,6.02,98.36,running,0.95,0.72,4.28,MP-FW-3.1,GW-C1
MP-1351,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-006,LINE-C,2026-03-05T05:48:00Z,2026-03-05T05:56:00Z,TEMP_SPIKE,high,5.03,100.26,running,0.78,0.88,10.34,MP-FW-2.9,GW-C1
MP-1352,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-002,LINE-A,2026-03-07T16:20:38Z,2026-03-07T16:27:38Z,NORMAL_READING,low,2.32,78.92,idle,0.91,0.84,8.23,MP-FW-3.1,GW-A2
MP-1353,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-002,LINE-A,2026-03-05T08:14:18Z,2026-03-05T08:22:18Z,TEMP_SPIKE,critical,2.83,108.66,running,0.85,0.97,7.39,MP-FW-3.1,GW-B1
MP-1354,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-006,LINE-C,2026-03-06T14:19:58Z,2026-03-06T14:25:58Z,TEMP_SPIKE,critical,5.56,106.86,running,0.89,0.72,8.04,MP-FW-3.1,GW-B1
MP-1355,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-006,LINE-C,2026-03-07T13:05:01Z,2026-03-07T13:06:01Z,TEMP_SPIKE,medium,5.02,94.34,running,0.76,0.88,6.18,MP-FW-3.1,GW-A2
MP-1356,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-03T02:02:48Z,2026-03-03T02:07:48Z,TEMP_SPIKE,medium,5.01,93.89,running,0.85,0.92,1.82,MP-FW-3.1,GW-B1
MP-1357,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-006,LINE-C,2026-03-06T12:24:26Z,2026-03-06T12:26:26Z,TEMP_SPIKE,high,6.64,94.29,running,0.9,,4.13,MP-FW-2.9,GW-B1
MP-1358,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-002,LINE-A,2026-03-06T00:40:56Z,2026-03-06T00:42:56Z,TEMP_SPIKE,critical,1.61,105.7,running,0.91,0.92,1.67,MP-FW-3.1,GW-C1
MP-1359,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-008,LINE-B,2026-03-09T22:05:07Z,2026-03-10T10:05:07Z,TEMP_SPIKE,medium,7.63,96.81,running,0.83,0.87,7.74,MP-FW-3.1,GW-A1
MP-1360,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-012,LINE-B,2026-03-03T08:05:37Z,2026-03-03T08:11:37Z,POWER_DRAW_ANOMALY,medium,7.49,86.68,running,0.96,0.97,0.97,MP-FW-2.9,GW-A1
MP-1361,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-002,LINE-A,2026-03-09T03:27:12Z,2026-03-09T03:35:12Z,POWER_DRAW_ANOMALY,medium,9.03,72.53,degraded,0.93,0.88,4.21,MP-FW-3.2,GW-C1
MP-1362,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-03T14:08:26Z,2026-03-03T14:13:26Z,POWER_DRAW_ANOMALY,medium,6.75,71.2,running,0.91,0.87,6.98,MP-FW-3.2,GW-C1
MP-1363,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-05T15:12:18Z,2026-03-06T03:12:18Z,POWER_DRAW_ANOMALY,high,6.94,82.17,running,0.95,0.8,1.82,MP-FW-3.2,GW-A1
MP-1364,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-010,LINE-C,2026-03-02T22:04:04Z,2026-03-02T22:11:04Z,POWER_DRAW_ANOMALY,high,8.76,77.73,degraded,0.93,0.76,9.12,MP-FW-2.9,GW-C1
MP-1365,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-008,LINE-B,2026-03-08T14:02:38Z,2026-03-08T14:10:38Z,POWER_DRAW_ANOMALY,high,9.46,78.16,running,0.88,0.79,5.83,MP-FW-3.1,GW-A2
MP-1366,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-008,LINE-B,2026-03-08T17:28:20Z,2026-03-08T17:36:20Z,POWER_DRAW_ANOMALY,medium,5.51,90.89,running,0.83,0.74,9.91,MP-FW-2.9,GW-A1
MP-1367,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-012,LINE-B,2026-03-01T08:37:27Z,2026-03-01T20:37:27Z,POWER_DRAW_ANOMALY,medium,5.05,84.22,running,0.86,0.85,8.29,MP-FW-3.2,GW-A1
MP-1368,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-002,LINE-A,2026-03-06T13:57:42Z,2026-03-06T14:04:42Z,POWER_DRAW_ANOMALY,high,1.94,81.66,degraded,0.94,0.87,0.71,MP-FW-3.2,GW-B1
MP-1369,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-010,LINE-C,2026-03-07T15:27:01Z,2026-03-07T15:31:01Z,POWER_DRAW_ANOMALY,high,4.74,85.49,running,0.86,0.86,4.01,MP-FW-3.1,GW-B1
MP-1370,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-08T11:36:55Z,2026-03-08T11:51:55Z,POWER_DRAW_ANOMALY,high,1.9,70.97,running,0.97,0.85,7.83,MP-FW-3.2,GW-C1
MP-1371,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-002,LINE-A,2026-03-09T16:52:42Z,2026-03-09T18:52:42Z,NORMAL_READING,low,2.63,66.86,running,0.74,0.64,7.26,MP-FW-3.1,GW-A1
MP-1372,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-002,LINE-A,2026-03-04T02:38:04Z,2026-03-04T02:45:04Z,POWER_DRAW_ANOMALY,high,4.61,82.68,running,0.84,0.77,7.79,MP-FW-2.9,GW-A2
MP-1373,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-012,LINE-B,2026-03-08T03:26:45Z,2026-03-08T03:33:45Z,POWER_DRAW_ANOMALY,medium,5.13,76.11,degraded,0.94,0.81,2.92,MP-FW-2.9,GW-B1
MP-1374,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-010,LINE-C,2026-03-05T16:01:20Z,2026-03-05T16:05:20Z,POWER_DRAW_ANOMALY,medium,3.51,66.02,running,0.93,0.71,5.45,MP-FW-2.9,GW-C1
MP-1375,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-008,LINE-B,2026-03-01T10:06:12Z,2026-03-01T10:14:12Z,POWER_DRAW_ANOMALY,medium,6.52,81.17,running,0.85,0.79,0.92,MP-FW-3.2,GW-B1
MP-1376,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-002,LINE-A,2026-03-02T00:39:25Z,2026-03-02T00:44:25Z,POWER_DRAW_ANOMALY,medium,6.87,90.66,degraded,0.97,0.79,9.61,MP-FW-2.9,GW-C1
MP-1377,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-010,LINE-C,2026-03-09T11:09:15Z,2026-03-09T11:10:15Z,POWER_DRAW_ANOMALY,high,6.83,83.19,running,0.96,0.82,7.91,MP-FW-3.2,GW-A2
MP-1378,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-008,LINE-B,2026-03-09T03:25:23Z,2026-03-09T03:26:23Z,POWER_DRAW_ANOMALY,high,12.81,82.1,degraded,1.0,0.88,11.03,MP-FW-3.2,GW-A1
MP-1379,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-002,LINE-A,2026-03-03T16:32:54Z,2026-03-03T16:36:54Z,POWER_DRAW_ANOMALY,high,2.58,91.73,running,1.0,0.74,9.38,MP-FW-2.9,GW-C1
MP-1380,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-010,LINE-C,2026-03-04T02:49:55Z,2026-03-04T02:56:55Z,POWER_DRAW_ANOMALY,medium,9.13,59.84,running,0.87,0.61,4.18,MP-FW-2.9,GW-B1
MP-1381,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-008,LINE-B,2026-03-01T07:28:48Z,2026-03-01T07:33:48Z,POWER_DRAW_ANOMALY,medium,5.64,74.55,running,0.89,0.79,9.59,MP-FW-3.1,GW-C1
MP-1382,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-010,LINE-C,2026-03-04T15:13:28Z,2026-03-04T15:17:28Z,POWER_DRAW_ANOMALY,high,7.5,75.56,running,0.82,0.67,6.65,MP-FW-3.1,GW-A1
MP-1383,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-012,LINE-B,2026-03-08T08:42:39Z,2026-03-08T12:42:39Z,POWER_DRAW_ANOMALY,medium,12.01,65.56,running,0.87,1.0,1.53,MP-FW-2.9,GW-C1
MP-1384,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-010,LINE-C,2026-03-06T03:53:52Z,2026-03-06T04:01:52Z,POWER_DRAW_ANOMALY,high,9.39,88.64,running,1.0,0.78,8.41,MP-FW-3.1,GW-C1
MP-1385,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-10T00:23:09Z,2026-03-10T00:31:09Z,POWER_DRAW_ANOMALY,medium,6.13,85.79,degraded,0.82,0.86,2.6,MP-FW-3.2,GW-C1
MP-1386,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-010,LINE-C,2026-02-27T15:00:00Z,2026-03-03T21:59:04Z,POWER_DRAW_ANOMALY,medium,5.86,77.97,running,0.81,0.86,11.14,MP-FW-2.9,GW-A1
MP-1387,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-002,LINE-A,2026-03-03T23:04:10Z,2026-03-03T23:09:10Z,POWER_DRAW_ANOMALY,high,11.06,71.18,running,0.99,0.92,8.65,MP-FW-3.2,GW-B1
MP-1388,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-012,LINE-B,2026-03-03T23:52:39Z,2026-03-03T23:55:39Z,POWER_DRAW_ANOMALY,high,4.05,77.98,running,0.78,1.0,0.82,MP-FW-3.1,GW-A1
MP-1389,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-008,LINE-B,2026-03-02T20:39:45Z,2026-03-02T20:47:45Z,POWER_DRAW_ANOMALY,high,-0.63,90.44,running,0.95,0.86,2.5,MP-FW-3.2,GW-A2
MP-1390,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-010,LINE-C,2026-03-09T12:46:32Z,2026-03-09T12:49:32Z,POWER_DRAW_ANOMALY,high,3.34,73.86,running,0.7,0.71,0.49,MP-FW-2.9,GW-A1
MP-1391,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-008,LINE-B,2026-03-07T17:12:59Z,2026-03-07T17:17:59Z,POWER_DRAW_ANOMALY,medium,,74.56,running,0.76,0.88,3.87,MP-FW-2.9,GW-A2
MP-1392,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-01T13:17:51Z,2026-03-01T13:27:51Z,POWER_DRAW_ANOMALY,high,6.24,81.73,running,0.78,0.8,2.04,MP-FW-3.2,GW-B1
MP-1393,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-002,LINE-A,2026-03-08T10:36:09Z,2026-03-08T10:38:09Z,NORMAL_READING,low,3.97,52.71,running,0.97,0.76,6.56,MP-FW-3.2,GW-A1
MP-1394,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-010,LINE-C,2026-03-10T05:27:23Z,2026-03-10T05:30:23Z,POWER_DRAW_ANOMALY,medium,4.28,82.82,running,0.67,0.82,1.09,MP-FW-3.2,GW-B1
MP-1395,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-02T10:53:43Z,2026-03-02T10:55:43Z,POWER_DRAW_ANOMALY,high,8.19,69.81,running,0.79,0.79,4.22,MP-FW-2.9,GW-A1
MP-1396,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-010,LINE-C,2026-03-01T04:26:07Z,2026-03-01T04:32:07Z,POWER_DRAW_ANOMALY,high,7.25,84.16,running,0.96,0.87,11.12,MP-FW-3.1,GW-A2
MP-1397,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-09T11:59:38Z,2026-03-09T23:59:38Z,POWER_DRAW_ANOMALY,high,7.39,75.92,degraded,0.96,0.85,5.7,MP-FW-2.9,GW-B1
MP-1398,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-010,LINE-C,2026-03-08T20:29:43Z,2026-03-08T20:34:43Z,POWER_DRAW_ANOMALY,high,6.95,75.37,running,0.92,0.84,7.27,MP-FW-2.9,GW-A2
MP-1399,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-09T18:11:29Z,2026-03-09T18:19:29Z,POWER_DRAW_ANOMALY,medium,6.1,79.31,running,0.99,0.75,9.62,MP-FW-3.1,GW-B1
MP-1400,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-08T04:08:54Z,2026-03-08T04:09:54Z,POWER_DRAW_ANOMALY,high,11.22,76.75,degraded,0.77,0.76,9.43,MP-FW-3.2,GW-A2
MP-1401,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-010,LINE-C,2026-03-07T00:15:01Z,2026-03-07T00:23:01Z,POWER_DRAW_ANOMALY,high,3.9,73.72,running,0.94,0.78,8.41,MP-FW-3.2,GW-B1
MP-1402,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-008,LINE-B,2026-03-06T18:37:14Z,2026-03-06T18:44:14Z,POWER_DRAW_ANOMALY,high,10.75,70.67,degraded,0.86,0.8,9.24,MP-FW-3.1,GW-A2
MP-1403,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-008,LINE-B,2026-03-09T12:35:05Z,2026-03-09T12:43:05Z,POWER_DRAW_ANOMALY,high,7.7,83.35,degraded,,0.85,4.23,MP-FW-3.1,GW-A2
MP-1404,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-010,LINE-C,2026-03-06T17:28:02Z,2026-03-06T17:34:02Z,POWER_DRAW_ANOMALY,medium,5.98,82.77,running,0.92,0.89,9.84,MP-FW-2.9,GW-A1
MP-1405,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-010,LINE-C,2026-03-05T23:33:51Z,2026-03-05T23:35:51Z,POWER_DRAW_ANOMALY,high,10.52,75.49,running,0.9,0.71,10.49,MP-FW-3.1,GW-B1
MP-1406,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-010,LINE-C,2026-03-09T16:04:32Z,2026-03-09T16:09:32Z,POWER_DRAW_ANOMALY,high,6.48,74.91,degraded,0.78,0.98,4.06,MP-FW-2.9,GW-A2
MP-1407,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-05T05:41:45Z,2026-03-05T05:44:45Z,POWER_DRAW_ANOMALY,high,4.33,89.22,running,0.88,0.72,9.18,MP-FW-3.2,GW-A1
MP-1408,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-008,LINE-B,2026-03-09T18:18:00Z,2026-03-10T06:18:00Z,POWER_DRAW_ANOMALY,medium,8.4,82.97,running,0.81,0.88,10.1,MP-FW-3.2,GW-C1
MP-1409,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-008,LINE-B,2026-03-08T17:55:44Z,2026-03-08T17:58:44Z,POWER_DRAW_ANOMALY,high,6.23,71.32,running,0.94,0.84,7.57,MP-FW-2.9,GW-B1
MP-1410,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-012,LINE-B,2026-03-09T21:25:41Z,2026-03-09T21:28:41Z,POWER_DRAW_ANOMALY,high,7.39,60.67,running,0.95,0.86,4.05,MP-FW-2.9,GW-A2
MP-1411,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-10T01:31:34Z,2026-03-10T01:37:34Z,POWER_DRAW_ANOMALY,high,6.83,94.5,degraded,0.8,0.9,5.27,MP-FW-2.9,GW-A1
MP-1412,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-008,LINE-B,2026-03-03T16:28:51Z,2026-03-03T16:32:51Z,POWER_DRAW_ANOMALY,medium,5.44,84.95,degraded,0.84,0.82,1.86,MP-FW-3.2,GW-C1
MP-1413,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-01T16:58:27Z,2026-03-01T17:05:27Z,POWER_DRAW_ANOMALY,medium,4.02,80.45,running,0.84,0.75,10.91,MP-FW-2.9,GW-C1
MP-1414,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-010,LINE-C,2026-03-02T15:24:32Z,2026-03-02T15:32:32Z,POWER_DRAW_ANOMALY,medium,3.96,79.95,degraded,0.78,0.83,7.0,MP-FW-3.2,GW-A1
MP-1415,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-07T12:07:18Z,2026-03-07T12:10:18Z,POWER_DRAW_ANOMALY,medium,5.41,78.36,running,0.95,0.84,2.64,MP-FW-2.9,GW-C1
MP-1416,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-07T05:30:22Z,2026-03-07T05:37:22Z,POWER_DRAW_ANOMALY,medium,8.31,72.2,degraded,0.85,0.94,5.41,MP-FW-3.2,GW-C1
MP-1417,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-09T06:45:20Z,2026-03-09T06:46:20Z,POWER_DRAW_ANOMALY,medium,7.69,66.34,running,0.75,0.98,8.19,MP-FW-2.9,GW-B1
MP-1418,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-002,LINE-A,2026-03-02T09:48:41Z,2026-03-02T09:56:41Z,POWER_DRAW_ANOMALY,medium,,90.69,degraded,0.89,0.59,3.31,MP-FW-3.1,GW-A2
MP-1419,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-010,LINE-C,2026-03-10T13:04:56Z,2026-03-10T13:05:56Z,POWER_DRAW_ANOMALY,high,9.15,84.64,running,0.86,0.86,1.23,MP-FW-3.1,GW-A2
MP-1420,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-008,LINE-B,2026-03-03T01:52:16Z,2026-03-03T01:53:16Z,POWER_DRAW_ANOMALY,medium,9.95,97.29,degraded,0.93,0.96,3.11,MP-FW-3.1,GW-A1
MP-1421,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-09T13:22:38Z,2026-03-09T13:29:38Z,POWER_DRAW_ANOMALY,medium,2.59,79.66,running,0.94,,6.46,MP-FW-2.9,GW-A1
MP-1422,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-008,LINE-B,2026-03-07T07:28:41Z,2026-03-07T07:31:41Z,POWER_DRAW_ANOMALY,medium,5.77,87.66,running,0.93,0.74,10.5,MP-FW-3.2,GW-A1
MP-1423,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-06T06:52:53Z,2026-03-06T06:59:53Z,POWER_DRAW_ANOMALY,high,5.77,74.53,running,0.96,0.79,2.02,MP-FW-2.9,GW-A1
MP-1424,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-008,LINE-B,2026-03-05T11:56:44Z,2026-03-05T12:02:44Z,POWER_DRAW_ANOMALY,medium,8.47,66.35,running,0.92,0.79,3.29,MP-FW-2.9,GW-B1
MP-1425,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-008,LINE-B,2026-03-06T05:33:38Z,2026-03-06T05:34:38Z,POWER_DRAW_ANOMALY,high,10.26,80.38,degraded,0.98,0.78,6.28,MP-FW-2.9,GW-A1
MP-1426,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-002,LINE-A,2026-03-10T11:12:52Z,2026-03-10T11:13:52Z,POWER_DRAW_ANOMALY,medium,3.95,92.14,degraded,,0.89,8.77,MP-FW-2.9,GW-B1
MP-1427,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-02-27T07:00:00Z,2026-03-10T06:57:39Z,POWER_DRAW_ANOMALY,high,7.21,73.06,running,0.9,0.83,6.44,MP-FW-2.9,GW-A2
MP-1428,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-02T11:01:47Z,2026-03-02T11:02:47Z,POWER_DRAW_ANOMALY,medium,10.49,94.04,running,0.97,0.73,5.33,MP-FW-3.2,GW-A1
