readingId,source,site_code,response_time_epoch_ms,assetCode,productionLine,timestampMs,receivedAtEpochMs,alertCode,level,vibration_g,temperature_f,power_kw,is_active,signal_quality,vendorConfidencePct,device_fw_version,collector_id
TT-9254,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772774231000,1772774711000,POWER_FLUCTUATION,4,0.217,186.9,32.35,true,FAIR,72,TT-4.9,COL-A
TT-9255,ThermoTrack,PLANT_01,1773187800000,MCH-010,C,1773066659000,1773066899000,POWER_FLUCTUATION,4,0.316,181.6,21.8,true,GOOD,87,TT-5.4,COL-A
TT-9256,ThermoTrack,PLANT_01,1773187800000,MCH-012,B,1772439112000,1772439532000,POWER_FLUCTUATION,4,0.21,175.1,82.52,true,GOOD,92,TT-5.4,COL-C
TT-9257,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1772673073000,1772673133000,POWER_FLUCTUATION,5,0.153,,77.45,true,GOOD,97,TT-5.4,COL-A
TT-9258,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1772333262000,1772335062000,POWER_FLUCTUATION,5,0.307,192.8,26.02,true,GOOD,91,TT-5.5,COL-B
TT-9259,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1772357197000,1772358997000,POWER_FLUCTUATION,3,0.352,180.4,24.82,true,FAIR,66,TT-4.9,COL-A
TT-9260,ThermoTrack,PLANT_01,1773187800000,MCH-012,B,1772602041000,1772602281000,POWER_FLUCTUATION,5,0.394,167.9,70.84,true,GOOD,89,TT-5.4,COL-B
TT-9261,ThermoTrack,PLANT_01,1773187800000,MCH-012,B,1772905227000,1772905527000,POWER_FLUCTUATION,3,0.469,171.1,61.93,true,GOOD,32,TT-4.9,COL-B
TT-9262,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1773182919000,1773204519000,POWER_FLUCTUATION,5,0.242,133.1,24.38,true,FAIR,25,TT-5.5,COL-A
TT-9263,ThermoTrack,PLANT_01,1773187800000,MCH-002,LINE-A,1773175457000,1773175697000,POWER_FLUCTUATION,5,0.387,177.4,54.09,true,FAIR,78,TT-5.5,COL-B
TT-9264,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772471802000,1772477202000,POWER_FLUCTUATION,5,0.614,156.2,89.12,true,FAIR,55,TT-5.4,COL-C
TT-9265,ThermoTrack,PLANT_01,1773187800000,MCH-010,C,1772847237000,1772847297000,POWER_FLUCTUATION,4,0.294,180.0,14.96,true,FAIR,61,TT-4.9,COL-A
TT-9266,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772978093000,1772978273000,POWER_FLUCTUATION,3,0.495,148.5,112.92,true,POOR,28,TT-5.4,COL-C
TT-9267,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1773019432000,1773073432000,POWER_FLUCTUATION,4,0.195,148.4,90.02,true,GOOD,83,TT-4.9,COL-A
TT-9268,ThermoTrack,PLANT_01,1773187800000,MCH-012,B,1772553708000,1772553888000,POWER_FLUCTUATION,3,0.232,120.4,61.64,true,POOR,96,TT-5.5,COL-C
TT-9269,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1773094282000,1773094702000,POWER_FLUCTUATION,5,0.243,167.8,60.6,true,POOR,52,TT-5.5,COL-A
TT-9270,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1773088870000,1773089050000,POWER_FLUCTUATION,4,0.237,165.3,83.35,true,POOR,25,TT-4.9,COL-A
TT-9271,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1773105522000,1773105642000,POWER_FLUCTUATION,5,0.153,188.8,85.86,true,FAIR,62,TT-4.9,COL-C
TT-9272,ThermoTrack,PLANT_01,1773187800000,MCH-004,LINE-B,1772334470000,1772339870000,POWER_FLUCTUATION,3,0.37,147.0,73.47,true,FAIR,73,TT-5.4,COL-A
TT-9273,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772603441000,1772603621000,POWER_FLUCTUATION,3,0.406,171.7,47.0,true,GOOD,91,TT-4.9,COL-A
TT-9274,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772328884000,1772329184000,POWER_FLUCTUATION,3,0.383,166.4,114.45,true,FAIR,81,TT-5.5,COL-A
TT-9275,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772537925000,1772538345000,POWER_FLUCTUATION,5,0.294,151.8,31.22,true,FAIR,76,TT-5.4,COL-B
TT-9276,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1772955239000,1772957039000,POWER_FLUCTUATION,5,0.282,168.2,90.79,true,POOR,32,TT-5.5,COL-B
TT-9277,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1772704953000,1772705253000,POWER_FLUCTUATION,4,0.196,173.1,15.26,true,POOR,40,TT-5.4,COL-C
TT-9278,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1772342585000,1772396585000,POWER_FLUCTUATION,4,0.407,151.2,18.58,true,POOR,32,TT-5.4,COL-A
TT-9279,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772744329000,1772744689000,POWER_FLUCTUATION,4,0.36,147.4,87.39,true,FAIR,81,TT-4.9,COL-A
TT-9280,ThermoTrack,PLANT_01,1773187800000,MCH-011,D,1772782871000,1772783231000,SENSOR_OFFLINE,2,,142.8,,true,POOR,37,TT-5.4,COL-A
TT-9281,ThermoTrack,PLANT_01,1773187800000,MCH-012,B,1772596995000,1772618595000,SENSOR_OFFLINE,3,0.094,,44.26,false,FAIR,78,TT-5.5,COL-A
TT-9282,ThermoTrack,PLANT_01,1773187800000,MCH-012,B,1772836876000,1772837356000,SENSOR_OFFLINE,3,,,57.26,true,POOR,34,TT-5.5,COL-C
TT-9283,ThermoTrack,PLANT_01,1773187800000,MCH-003,B,1773092044000,1773092224000,SENSOR_OFFLINE,3,,162.4,,false,FAIR,73,TT-5.4,COL-C
TT-9284,ThermoTrack,PLANT_01,1773187800000,MCH-011,D,1772363504000,1772363744000,SENSOR_OFFLINE,3,,140.7,,false,POOR,52,TT-5.4,COL-A
TT-9285,ThermoTrack,PLANT_01,1773187800000,MCH-011,D,1772798081000,1772798501000,SENSOR_OFFLINE,3,,,,true,POOR,61,TT-5.5,COL-A
TT-9286,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1773081212000,1773102812000,SENSOR_OFFLINE,3,,,,true,POOR,39,TT-4.9,COL-A
TT-9287,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1773005019000,1773005199000,SENSOR_OFFLINE,4,0.238,178.6,56.45,true,POOR,49,TT-5.4,COL-B
TT-9288,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1772874687000,1772874927000,SENSOR_OFFLINE,4,0.132,145.8,,false,POOR,32,TT-4.9,COL-C
TT-9289,ThermoTrack,PLANT_01,1773187800000,MCH-011,D,1773146012000,1773146252000,SENSOR_OFFLINE,4,,164.0,,true,POOR,25,TT-5.5,COL-C
TT-9290,ThermoTrack,PLANT_01,1773187800000,MCH-003,B,1772329174000,1772329414000,SENSOR_OFFLINE,3,0.052,,,false,FAIR,76,TT-5.5,COL-B
TT-9291,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1772952098000,1772952578000,SENSOR_OFFLINE,4,,,51.0,false,POOR,58,TT-4.9,COL-A
TT-9292,ThermoTrack,PLANT_01,1773187800000,MCH-003,B,1772590154000,1772590274000,SENSOR_OFFLINE,4,0.153,145.4,26.65,true,POOR,50,TT-4.9,COL-A
TT-9293,ThermoTrack,PLANT_01,1773187800000,MCH-012,B,1772693741000,1772693801000,SENSOR_OFFLINE,3,,,,true,FAIR,79,TT-4.9,COL-C
TT-9294,ThermoTrack,PLANT_01,1773187800000,MCH-011,D,1773158741000,1773159221000,SENSOR_OFFLINE,4,,,8.38,false,FAIR,55,TT-4.9,COL-C
TT-9295,ThermoTrack,PLANT_01,1773187800000,MCH-011,D,1772952957000,1772953257000,SENSOR_OFFLINE,2,,,,true,POOR,21,TT-4.9,COL-A
TT-9296,ThermoTrack,PLANT_01,1773187800000,MCH-012,B,1772830772000,1772884772000,SENSOR_OFFLINE,4,,,47.56,true,FAIR,82,TT-5.4,COL-B
TT-9297,ThermoTrack,PLANT_01,1773187800000,MCH-012,B,1772453340000,1772453760000,SENSOR_OFFLINE,4,,,,true,POOR,37,TT-5.4,COL-B
TT-9298,ThermoTrack,PLANT_01,1773187800000,MCH-007,C,1772698240000,1772698420000,SENSOR_OFFLINE,4,,,10.69,false,POOR,46,TT-4.9,COL-A
TT-9299,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1772476754000,1772476814000,SENSOR_OFFLINE,3,,,45.76,false,FAIR,75,TT-5.4,COL-A
TT-9300,ThermoTrack,PLANT_01,1773187800000,MCH-003,B,1772611875000,1772612355000,SENSOR_OFFLINE,3,,160.0,,false,FAIR,76,TT-5.4,COL-B
TT-9301,ThermoTrack,PLANT_01,1773187800000,MCH-007,C,1772590613000,1772591033000,SENSOR_OFFLINE,4,,,12.29,true,POOR,34,TT-5.5,COL-A
TT-9302,ThermoTrack,PLANT_01,1773187800000,MCH-012,B,1773116309000,1773116489000,SENSOR_OFFLINE,4,0.27,,,true,POOR,31,TT-4.9,COL-C
TT-9303,ThermoTrack,PLANT_01,1773187800000,MCH-012,B,1772486186000,1772486426000,SENSOR_OFFLINE,4,,,,false,POOR,57,TT-4.9,COL-C
TT-9304,ThermoTrack,PLANT_01,1773187800000,MCH-007,C,1772901238000,1772901658000,SENSOR_OFFLINE,4,,147.1,,false,POOR,51,TT-5.5,COL-C
TT-9305,ThermoTrack,PLANT_01,1773187800000,MCH-011,D,1773090927000,1773091167000,SENSOR_OFFLINE,2,,,,false,FAIR,78,TT-4.9,COL-A
TT-9306,ThermoTrack,PLANT_01,1773187800000,MCH-011,D,1772447125000,1772447245000,SENSOR_OFFLINE,2,,148.8,9.55,true,POOR,61,TT-4.9,COL-A
TT-9307,ThermoTrack,PLANT_01,1773187800000,MCH-007,C,1773179118000,1773179598000,SENSOR_OFFLINE,4,0.253,,,true,POOR,40,TT-4.9,COL-B
TT-9308,ThermoTrack,PLANT_01,1773187800000,MCH-011,LINE-D,1773052910000,1773053150000,SENSOR_OFFLINE,4,0.225,,1.67,true,POOR,58,TT-5.4,COL-C
TT-9309,ThermoTrack,PLANT_01,1773187800000,MCH-003,LINE-B,1772872437000,1772872497000,SENSOR_OFFLINE,4,,184.8,26.57,false,FAIR,75,TT-5.5,COL-C
TT-9310,ThermoTrack,PLANT_01,1773187800000,MCH-012,B,1772422019000,1772422079000,SENSOR_OFFLINE,4,,,,true,FAIR,70,TT-5.4,COL-C
TT-9311,ThermoTrack,PLANT_01,1773187800000,MCH-011,LINE-D,1772544904000,1772545084000,SENSOR_OFFLINE,4,,,,false,POOR,46,TT-5.4,COL-C
TT-9312,ThermoTrack,PLANT_01,1773187800000,MCH-007,C,1772499482000,1772499722000,SENSOR_OFFLINE,2,,146.2,8.08,true,POOR,38,TT-5.5,COL-B
TT-9313,ThermoTrack,PLANT_01,1773187800000,MCH-007,C,1772604935000,1772605295000,SENSOR_OFFLINE,4,,,,false,FAIR,55,TT-5.5,COL-B
TT-9314,ThermoTrack,PLANT_01,1773187800000,MCH-011,LINE-D,1773067418000,1773067778000,SENSOR_OFFLINE,2,0.144,,4.28,false,POOR,36,TT-5.4,COL-C
TT-9315,ThermoTrack,PLANT_01,1773187800000,MCH-007,C,1772872070000,1772872550000,SENSOR_OFFLINE,3,,,,false,FAIR,76,TT-5.4,COL-C
TT-9316,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1772714763000,1772715483000,SENSOR_OFFLINE,4,,,,false,FAIR,58,TT-5.5,COL-A
TT-9317,ThermoTrack,PLANT_01,1773187800000,MCH-003,B,1772567618000,1772567678000,SENSOR_OFFLINE,4,,,8.94,false,FAIR,81,TT-4.9,COL-B
TT-9318,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1772597200000,1772597500000,SENSOR_OFFLINE,4,0.154,,,false,FAIR,82,TT-4.9,COL-A
TT-9319,ThermoTrack,PLANT_01,1773187800000,MCH-012,B,1772733608000,1772733668000,SENSOR_OFFLINE,2,,,44.78,false,POOR,22,TT-4.9,COL-C
TT-9320,ThermoTrack,PLANT_01,1773187800000,MCH-003,B,1772872110000,1772872410000,SENSOR_OFFLINE,2,,,23.73,false,FAIR,57,TT-4.9,COL-A
TT-9321,ThermoTrack,PLANT_01,1773187800000,MCH-007,C,1772695326000,1772695506000,SENSOR_OFFLINE,2,,,,false,POOR,38,TT-5.5,COL-C
TT-9322,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1772479389000,1772479689000,SENSOR_OFFLINE,2,,,,false,POOR,54,TT-4.9,COL-C
TT-9323,ThermoTrack,PLANT_01,1773187800000,MCH-007,C,1772952957000,1772953257000,SENSOR_OFFLINE,2,,165.6,,true,POOR,44,TT-5.5,COL-A
TT-9324,ThermoTrack,PLANT_01,1773187800000,MCH-003,B,1772499915000,1772500095000,SENSOR_OFFLINE,3,0.059,,12.78,false,FAIR,55,TT-5.5,COL-C
TT-9325,ThermoTrack,PLANT_01,1773187800000,MCH-012,B,1772648279000,1772648399000,SENSOR_OFFLINE,2,,,,false,POOR,20,TT-4.9,COL-C
TT-9326,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1772333995000,1772334355000,SENSOR_OFFLINE,2,,,62.66,true,POOR,49,TT-5.5,COL-C
TT-9327,ThermoTrack,PLANT_01,1773187800000,MCH-012,B,1772910503000,1772910983000,SENSOR_OFFLINE,2,0.241,,51.43,true,FAIR,64,TT-5.5,COL-B
TT-9328,ThermoTrack,PLANT_01,1773187800000,MCH-003,B,1772903708000,1772957708000,SENSOR_OFFLINE,2,,149.2,17.19,false,POOR,60,TT-5.5,COL-C
TT-9329,ThermoTrack,PLANT_01,1773187800000,MCH-011,LINE-D,1773147954000,1773169554000,SENSOR_OFFLINE,3,0.256,,,false,FAIR,55,TT-5.5,COL-A
TT-9330,ThermoTrack,PLANT_01,1773187800000,MCH-007,C,1773149288000,1773149348000,SENSOR_OFFLINE,3,,,,false,FAIR,80,TT-5.5,COL-C
TT-9331,ThermoTrack,PLANT_01,1773187800000,MCH-012,B,1772393003000,1772393363000,SENSOR_OFFLINE,2,,,,true,FAIR,71,TT-4.9,COL-A
TT-9332,ThermoTrack,PLANT_01,1773187800000,MCH-012,B,1772499376000,1772499736000,SENSOR_OFFLINE,3,,,,false,FAIR,77,TT-4.9,COL-A
TT-9333,ThermoTrack,PLANT_01,1773187800000,MCH-011,D,1772775607000,1772776027000,SENSOR_OFFLINE,4,0.288,,11.46,false,POOR,44,TT-5.4,COL-C
TT-9334,ThermoTrack,PLANT_01,1773187800000,MCH-011,D,1772640045000,1772640525000,SENSOR_OFFLINE,4,,,-1.88,false,FAIR,72,TT-5.4,COL-A
TT-9335,ThermoTrack,PLANT_01,1773187800000,MCH-007,C,1772421756000,1772422236000,SENSOR_OFFLINE,2,,,,false,POOR,56,TT-5.5,COL-B
TT-9336,ThermoTrack,PLANT_01,1773187800000,MCH-011,D,1772506135000,1772506375000,SENSOR_OFFLINE,4,0.306,,12.67,false,POOR,30,TT-5.4,COL-C
TT-9337,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1772655641000,1772656001000,SENSOR_OFFLINE,2,,,,true,POOR,37,TT-5.5,COL-A
TT-9338,ThermoTrack,PLANT_01,1773187800000,MCH-011,D,1772615071000,1772615191000,SENSOR_OFFLINE,4,,,,true,POOR,41,TT-5.4,COL-B
TT-9339,ThermoTrack,PLANT_01,1773187800000,MCH-011,D,1772758220000,1772758520000,SENSOR_OFFLINE,3,,,,true,POOR,29,TT-5.4,COL-B
TT-9340,ThermoTrack,PLANT_01,1773187800000,MCH-003,B,1773035629000,1773035689000,SENSOR_OFFLINE,2,0.05,,,false,POOR,50,TT-5.4,COL-B
TT-9341,ThermoTrack,PLANT_01,1773187800000,MCH-011,D,1772872223000,1772872703000,SENSOR_OFFLINE,2,,143.4,11.73,false,POOR,23,TT-5.4,COL-B
TT-9342,ThermoTrack,PLANT_01,1773187800000,MCH-011,D,1772987141000,1772987321000,SENSOR_OFFLINE,3,,134.2,,false,FAIR,77,TT-5.4,COL-C
TT-9343,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1772674000000,1772674120000,SENSOR_OFFLINE,3,0.197,172.8,,false,POOR,56,TT-4.9,COL-B
TT-9344,ThermoTrack,PLANT_01,1773187800000,MCH-007,LINE-C,1773147634000,1773147994000,SENSOR_OFFLINE,4,,141.9,14.47,true,POOR,46,TT-5.5,COL-B
TT-9345,ThermoTrack,PLANT_01,1773187800000,MCH-011,D,1772452787000,1772452907000,SENSOR_OFFLINE,2,0.355,,,false,POOR,59,TT-5.5,COL-C
TT-9346,ThermoTrack,PLANT_01,1773187800000,MCH-003,B,1772547316000,1772547616000,SENSOR_OFFLINE,2,,,10.85,false,POOR,60,TT-5.4,COL-B
TT-9347,ThermoTrack,PLANT_01,1773187800000,MCH-012,LINE-B,1772776487000,1772776967000,SENSOR_OFFLINE,4,,,,true,FAIR,67,TT-5.4,COL-B
TT-9348,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1773042072000,1773042372000,SENSOR_OFFLINE,4,0.242,,,false,POOR,47,TT-4.9,COL-B
TT-9349,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1772880949000,1772881069000,SENSOR_OFFLINE,3,,,,false,FAIR,68,TT-5.5,COL-B
TT-9350,ThermoTrack,PLANT_01,1773187800000,MCH-011,D,1772420486000,1772420906000,SENSOR_OFFLINE,3,,,,true,POOR,42,TT-5.4,COL-A
TT-9351,ThermoTrack,PLANT_01,1773187800000,MCH-011,D,1772746817000,1772746877000,SENSOR_OFFLINE,2,,,,true,POOR,42,TT-5.5,COL-B
TT-9352,ThermoTrack,PLANT_01,1773187800000,MCH-011,D,1772495397000,1772495817000,SENSOR_OFFLINE,3,0.192,,,false,POOR,52,TT-5.4,COL-B
TT-9353,ThermoTrack,PLANT_01,1773187800000,MCH-007,C,1773175742000,1773175922000,SENSOR_OFFLINE,4,,,,false,POOR,46,TT-5.4,COL-A
TT-9354,ThermoTrack,PLANT_01,1773187800000,MCH-011,D,1773005121000,1773005841000,SENSOR_OFFLINE,4,,,,false,FAIR,73,TT-4.9,COL-A
TT-9355,ThermoTrack,PLANT_01,1773187800000,MCH-007,C,1772790758000,1772792558000,SENSOR_OFFLINE,3,0.32,174.3,,false,POOR,20,TT-5.5,COL-B
TT-9356,ThermoTrack,PLANT_01,1773187800000,MCH-003,B,1772779333000,1772779633000,SENSOR_OFFLINE,3,0.112,,16.19,false,FAIR,73,TT-4.9,COL-A
TT-9357,ThermoTrack,PLANT_01,1773187800000,MCH-011,D,1772748060000,1772748240000,SENSOR_OFFLINE,2,0.28,,,false,POOR,21,TT-5.5,COL-A
TT-9358,ThermoTrack,PLANT_01,1773187800000,MCH-007,LINE-C,1772474162000,1772474882000,SENSOR_OFFLINE,2,,141.4,,false,POOR,53,TT-4.9,COL-A
TT-9359,ThermoTrack,PLANT_01,1773187800000,MCH-011,D,1772815593000,1772816013000,SENSOR_OFFLINE,4,,,3.14,true,POOR,47,TT-5.4,COL-C
TT-9360,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1773033515000,1773033635000,SENSOR_OFFLINE,3,0.202,,,true,POOR,57,TT-5.4,COL-C
TT-9361,ThermoTrack,PLANT_01,1773187800000,MCH-003,B,1772992985000,1772993345000,SENSOR_OFFLINE,3,,141.0,18.65,true,FAIR,68,TT-4.9,COL-C
TT-9362,ThermoTrack,PLANT_01,1773187800000,MCH-007,C,1772736479000,1772736539000,SENSOR_OFFLINE,2,,,,true,POOR,50,TT-4.9,COL-C
TT-9363,ThermoTrack,PLANT_01,1773187800000,MCH-011,D,1773019612000,1773019912000,SENSOR_OFFLINE,3,,,5.92,true,FAIR,73,TT-4.9,COL-B
TT-9364,ThermoTrack,PLANT_01,1773187800000,MCH-011,D,1773100828000,1773101068000,SENSOR_OFFLINE,3,,,16.17,true,FAIR,66,TT-5.4,COL-B
TT-9365,ThermoTrack,PLANT_01,1773187800000,MCH-012,B,1772380295000,1772380595000,SENSOR_OFFLINE,4,,,54.32,true,FAIR,68,TT-4.9,COL-A
TT-9366,ThermoTrack,PLANT_01,1773187800000,MCH-007,C,1772339803000,1772339923000,SENSOR_OFFLINE,3,,,13.68,true,FAIR,59,TT-4.9,COL-C
TT-9367,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1772703654000,1772703714000,SENSOR_OFFLINE,4,0.16,,55.46,false,POOR,57,TT-5.4,COL-A
TT-9368,ThermoTrack,PLANT_01,1773187800000,MCH-012,B,1772467477000,1772467897000,SENSOR_OFFLINE,4,,,48.94,false,POOR,35,TT-4.9,COL-B
TT-9369,ThermoTrack,PLANT_01,1773187800000,MCH-011,LINE-D,1772805680000,1772806160000,SENSOR_OFFLINE,3,,,,true,POOR,26,TT-5.4,COL-C
TT-9370,ThermoTrack,PLANT_01,1773187800000,MCH-003,B,1772537526000,1772537766000,SENSOR_OFFLINE,3,,,18.6,false,POOR,22,TT-5.5,COL-B
TT-9371,ThermoTrack,PLANT_01,1773187800000,MCH-003,B,1772851453000,1772851693000,SENSOR_OFFLINE,2,0.125,,,false,POOR,23,TT-5.4,COL-B
TT-9372,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1772759587000,1772760067000,SENSOR_OFFLINE,3,,,53.07,false,FAIR,62,TT-5.5,COL-C
TT-9373,ThermoTrack,PLANT_01,1773187800000,MCH-011,D,1772742332000,1772742392000,SENSOR_OFFLINE,3,,148.8,5.01,false,POOR,40,TT-5.5,COL-A
TT-9374,ThermoTrack,PLANT_01,1773187800000,MCH-007,C,1772820642000,1772820882000,SENSOR_OFFLINE,2,0.35,,9.78,false,FAIR,72,TT-4.9,COL-A
TT-9375,ThermoTrack,PLANT_01,1773187800000,MCH-011,LINE-D,1773138965000,1773139325000,SENSOR_OFFLINE,3,,167.5,-2.37,false,POOR,35,TT-4.9,COL-B
TT-9376,ThermoTrack,PLANT_01,1773187800000,MCH-007,C,1772346749000,1772347049000,SENSOR_OFFLINE,2,,111.2,13.74,true,POOR,59,TT-5.4,COL-B
TT-9377,ThermoTrack,PLANT_01,1773187800000,MCH-011,D,1772326101000,1772326221000,SENSOR_OFFLINE,2,0.133,169.6,,true,POOR,37,TT-4.9,COL-B
TT-9378,ThermoTrack,PLANT_01,1773187800000,MCH-012,B,1772380785000,1772380965000,SENSOR_OFFLINE,4,,,53.43,false,POOR,60,TT-5.4,COL-A
TT-9379,ThermoTrack,PLANT_01,1773187800000,MCH-007,C,1772351391000,1772405391000,SENSOR_OFFLINE,2,,129.9,,true,FAIR,67,TT-5.5,COL-A
TT-9380,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1772694326000,1772694446000,SENSOR_OFFLINE,3,,,,false,FAIR,59,TT-5.5,COL-C
TT-9381,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1772362144000,1772362264000,SENSOR_OFFLINE,2,0.333,,,true,FAIR,63,TT-5.4,COL-B
TT-9382,ThermoTrack,PLANT_01,1773187800000,MCH-011,D,1772929510000,1772929930000,SENSOR_OFFLINE,2,,139.5,,false,POOR,44,TT-5.4,COL-B
TT-9383,ThermoTrack,PLANT_01,1773187800000,MCH-007,C,1772696353000,1772696593000,SENSOR_OFFLINE,2,,129.8,,true,FAIR,67,TT-5.4,COL-B
TT-9384,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1772349073000,1772349373000,SENSOR_OFFLINE,4,,175.5,54.08,true,POOR,45,TT-5.5,COL-A
TT-9385,ThermoTrack,PLANT_01,1773187800000,MCH-011,D,1772850014000,1772850134000,SENSOR_OFFLINE,4,,,,false,POOR,57,TT-5.4,COL-A
TT-9386,ThermoTrack,PLANT_01,1773187800000,MCH-012,LINE-B,1772435716000,1772436016000,SENSOR_OFFLINE,4,0.222,,,true,POOR,48,TT-5.5,COL-C
TT-9387,ThermoTrack,PLANT_01,1773187800000,MCH-012,B,1772416352000,1772416592000,SENSOR_OFFLINE,2,,,,false,POOR,25,TT-5.4,COL-B
TT-9388,ThermoTrack,PLANT_01,1773187800000,MCH-011,D,1772796394000,1772796754000,SENSOR_OFFLINE,3,,,1.72,true,POOR,49,TT-5.4,COL-B
TT-9389,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1772963873000,1772964173000,SENSOR_OFFLINE,2,,,55.56,false,POOR,45,TT-5.4,COL-A
TT-9390,ThermoTrack,PLANT_01,1773187800000,MCH-011,D,1772376491000,1772376671000,SENSOR_OFFLINE,4,,,18.26,false,FAIR,67,TT-5.5,COL-A
TT-9391,ThermoTrack,PLANT_01,1773187800000,MCH-011,D,1772397316000,1772397496000,SENSOR_OFFLINE,3,0.146,,,false,POOR,22,TT-5.4,COL-B
TT-9392,ThermoTrack,PLANT_01,1773187800000,MCH-011,D,1772900348000,1772900408000,SENSOR_OFFLINE,2,,,,true,POOR,33,TT-5.5,COL-C
TT-9393,ThermoTrack,PLANT_01,1773187800000,MCH-011,D,1772543016000,1772543256000,SENSOR_OFFLINE,2,,,,true,POOR,46,TT-4.9,COL-B
TT-9394,ThermoTrack,PLANT_01,1773187800000,MCH-012,B,1772536099000,1772536399000,SENSOR_OFFLINE,2,,,45.91,false,POOR,57,TT-5.5,COL-A
TT-9395,ThermoTrack,PLANT_01,1773187800000,MCH-012,B,1772769340000,1772769700000,SENSOR_OFFLINE,4,,139.9,48.91,true,FAIR,65,TT-5.5,COL-B
TT-9396,ThermoTrack,PLANT_01,1773187800000,MCH-012,B,1772650056000,1772650476000,SENSOR_OFFLINE,2,,169.3,,false,POOR,50,TT-5.5,COL-A
TT-9397,ThermoTrack,PLANT_01,1773187800000,MCH-011,D,1773157777000,1773158017000,SENSOR_OFFLINE,4,,,,false,POOR,60,TT-4.9,COL-C
TT-9398,ThermoTrack,PLANT_01,1773187800000,MCH-003,B,1773058455000,1773080055000,SENSOR_OFFLINE,2,,137.9,,true,POOR,60,TT-4.9,COL-A
TT-9399,ThermoTrack,PLANT_01,1773187800000,MCH-012,B,1772532102000,1772586102000,SENSOR_OFFLINE,3,,,35.39,false,FAIR,73,TT-5.4,COL-C
TT-9400,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1773069274000,1773069514000,COOLING_FAULT,5,0.348,193.8,77.7,true,POOR,35,TT-5.4,COL-B
TT-9401,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1772789108000,1772789588000,COOLING_FAULT,4,0.162,215.7,64.88,true,FAIR,72,TT-5.5,COL-C
TT-9402,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1772527627000,1772528347000,COOLING_FAULT,3,0.631,183.5,47.28,true,GOOD,87,TT-5.5,COL-B
TT-9403,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1773125292000,1773130692000,COOLING_FAULT,4,0.347,155.4,53.42,true,POOR,25,TT-4.9,COL-A
TT-9404,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1772729804000,1772730044000,COOLING_FAULT,4,0.27,167.2,57.11,true,POOR,26,TT-5.5,COL-A
TT-9405,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1773095149000,1773095329000,COOLING_FAULT,4,0.365,178.0,52.22,true,POOR,37,TT-5.4,COL-B
TT-9406,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1772735393000,1772735693000,COOLING_FAULT,4,0.255,179.8,57.6,true,FAIR,82,TT-5.5,COL-C
TT-9407,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1772395816000,1772395936000,COOLING_FAULT,5,0.164,205.3,54.84,true,GOOD,83,TT-4.9,COL-A
